-43.9377218, -19.9258584
-43.9360911, -19.9249808
-43.9377218, -19.9258785
-43.9364237, -19.9261862
-43.9367509, -19.9273966
-43.9380705, -19.9270536
-43.9383817, -19.9282943
-43.9371318, -19.9286574
-43.9383870, -19.9283094
-43.9387250, -19.9295097
-43.9374644, -19.9298778
-43.9387250, -19.9295147
-43.9391166, -19.9307604
-43.9384353, -19.9309772
-43.9391112, -19.9307704
-43.9394653, -19.9320110
-43.9403933, -19.9304679
-43.9391112, -19.9307654
-43.9387357, -19.9295248
-43.9400339, -19.9291970
-43.9403987, -19.9304830
-43.9400446, -19.9292020
-43.9396799, -19.9280320
-43.9383870, -19.9283043
-43.9380920, -19.9270587
-43.9377218, -19.9258584
-43.9390147, -19.9255759
-43.9393580, -19.9267359
-43.9377272, -19.9258735
-43.9393634, -19.9267258
-43.9380813, -19.9270688
-43.9393687, -19.9267309
-43.9396960, -19.9280320
-43.9409298, -19.9276336
-43.9393687, -19.9267309
-43.9406669, -19.9264434
-43.9403290, -19.9252380
-43.9406723, -19.9264333
-43.9409351, -19.9276235
-43.9413697, -19.9288389
-43.9400393, -19.9292071
-43.9413750, -19.9288490
-43.9403933, -19.9304779
-43.9417505, -19.9301501
-43.9413643, -19.9288591
-43.9426303, -19.9285817
-43.9418203, -19.9281077
-43.9413750, -19.9288591
-43.9418203, -19.9281127
-43.9409244, -19.9276286
-43.9422494, -19.9274218
-43.9426357, -19.9285716
-43.9422548, -19.9274369
-43.9419705, -19.9261257
-43.9406830, -19.9264484
-43.9403397, -19.9252431
-43.9416271, -19.9249153
-43.9419651, -19.9261257
-43.9416379, -19.9249254
-43.9412946, -19.9236444
-43.9421850, -19.9222070
-43.9409512, -19.9224037
-43.9406133, -19.9212588
-43.9418900, -19.9209209
-43.9402539, -19.9199929
-43.9418954, -19.9209209
-43.9421797, -19.9222070
-43.9434886, -19.9218439
-43.9419061, -19.9209260
-43.9415735, -19.9196802
-43.9423996, -19.9194634
-43.9420724, -19.9182580
-43.9412141, -19.9184547
-43.9420724, -19.9182630
-43.9416969, -19.9170274
-43.9425766, -19.9168458
-43.9428824, -19.9180512
-43.9420831, -19.9182630
-43.9428771, -19.9180512
-43.9432204, -19.9192616
-43.9423996, -19.9194684
-43.9432204, -19.9192717
-43.9435637, -19.9205175
-43.9427322, -19.9207192
-43.9424050, -19.9194785
-43.9427429, -19.9207041
-43.9431614, -19.9206082
-43.9435583, -19.9205175
-43.9431614, -19.9206234
-43.9427429, -19.9207041
-43.9431506, -19.9206032
-43.9434940, -19.9218540
-43.9419115, -19.9209260
-43.9427483, -19.9207192
-43.9431667, -19.9206133
-43.9435852, -19.9205275
-43.9444757, -19.9202804
-43.9447546, -19.9215110
-43.9434832, -19.9218388
-43.9437997, -19.9230492
-43.9425498, -19.9233670
-43.9421904, -19.9222171
-43.9425445, -19.9233821
-43.9412946, -19.9236595
-43.9425659, -19.9233871
-43.9428824, -19.9245975
-43.9416271, -19.9249304
-43.9428878, -19.9246177
-43.9432043, -19.9258533
-43.9419651, -19.9261257
-43.9432043, -19.9258533
-43.9422494, -19.9274268
-43.9418042, -19.9281228
-43.9422601, -19.9274067
-43.9436066, -19.9270788
-43.9432204, -19.9258785
-43.9441538, -19.9242647
-43.9428878, -19.9245975
-43.9441592, -19.9242697
-43.9438051, -19.9230694
-43.9443898, -19.9229534
-43.9444274, -19.9223886
